label,comments
1,我是通过网上别的妈妈的介绍，买了第一辑和第二辑共九本书。作为六一儿童节的礼物送给我的宝宝。当送货员把书送到我的手上时，我就先看了看。我觉得真的没有买错，它的内容和图画都非常精彩生动易懂，很适合我的小孩看。当我把书拿给我的小孩时，宝宝非常开心激动爱不释手迫不及侍的要我讲给他听。父母经常送礼物给小孩，但能送一个能让宝宝开心和受益的礼物。花点钱也很值得。
0,"方便的地方: 1),离机场近; 2),有车接送,很方便. 极度不满的地方: 1),骚扰电话不停,对电话那头说:'你们再打电话,我要报警了""得到嚣张的答复:""有种你去报啊!""吓得赶紧把电话线给拔了; 2),在大堂里面的商店买矿泉水,因为没有零钱,给了张100块的,结果找回一张50的假钱.过后才发觉. 不建议大家在那里住."
1,房间环境不错，前台礼貌服务也很到位，好评！
1,昨天买了这个本本，收到后一看开始搞活动送内存，送硬盘了....订单完成了也没有办法了...感觉有点不厚道啊
0,从头到尾性压抑，大量篇幅放在重复而毫无变化的心理活动上，意义不大。本来很简单的故事，写了这么长却还是显得很单薄，人物形象平的像一张纸，可是这样一本书受到如此众人追捧却很有点意思，难道现在中国人对“纯爱”渴望到这个程度？真压抑。
1,外形很漂亮，有买的冲动。 不过我还是没买，屏幕太小不适合我这近视人士，我这是帮朋友买的。
1,1.轻便小巧，做工比较精致； 2.屏幕显示效果不错，可视角度，左右看很赞，上下看还是有点窄。 3.键盘超赞，打字很舒服，玩过华硕的易PC，打字太痛苦了； 4.电池持续较长，基本5个小时没有问题。
0,我觉得内容很空，不如简介里说的好，虽然书很厚但文字大，行距也大。20多分钟就基本翻完了
1,大学时老师推荐的第一本书就是《光荣与梦想》，但很可惜当时并没有读完它，不然我觉得自己距离记者的梦想会更近一些。美国人记录历史的方式和中国传统的官修正史或民修野史迥然不同。这本书基本涵盖了当时社会生活的方方面面，大到二战、经济危机、阿波罗登月这样的宏观叙事话题，小到百姓服饰、流行音乐、广告语这样的家长里短，都一应俱全。且不让人觉得繁琐无趣，读起来妙趣横生。
0,第一次给一家酒店1分，是因为它挂着四星的牌子。虽然价格在江阴的同级酒店算便宜的，但它确实是我住过的最差劲的四星级酒店。 建议把四星的牌子先摘掉，从二星级的某些方面开始做起，然后向三星级看齐，等到所有三星级标准都符合了，才把四星的牌子重新挂上。 空调得弄一弄了，实在太吵了。 卫生间的设施，就算不换新的，也得弄得给人感觉不会太旧，居然有些地方还发黄了，就连上海路边的公共厕所都不会比它差。 房间？也就二星级的水准，糊弄客人也不是这样糊弄的啊！
0,这本书的唯一优点就是让我明白了什么是炒作！这世道啊，三教九流都来写书了，一不小心还成了畅销书！我觉得写评论要凭良心，因为我们的评论有可能会影响到其他顾客的选择。这本书讲的东西大都是自己的经验，至于科学依据嘛，她讲不清楚，我个人认为不可信。希望大家好好考虑！
1,08年4月初住过一夜。总体感觉不错，特别是对着钟山的那一面，隔壁是南京博物馆，也有许多好东西看。就是楼下什么淮扬菜的餐厅贵了点，菜也一般。还想说一句，就是来了几次南京，感觉都是那么好！ 补充点评 2008年4月27日 ： 记得说下缺点，就是上网要钱！作为五星级酒店，没必要那么小气吧？
1,这是我第一次在当当网上为书发表评论。因为我希望我的留言能够让更多人来读《动物档案》和《一只蚂蚁领着我走》。我相信会有更多爱动物和尚未发现自己爱动物、爱自然的人，能因为读了蒋子丹的这两本书，而作出更加积极的言行，共同爱护地球上的所有生灵。请你一定要读这两本书。当然，如果你读完没有一丝感动和沉思，那我只能跟您说：对不起，浪费您的时间了！您确实和我不是一路人！
0,装XP非常麻烦，需要准备外置软驱，给光驱及南桥装驱动。官方没有驱动下载。只有打客服电话要他们发给你。尤其声卡，极其麻烦。建议菜鸟要装XP不要买这机子。装Vista的没问题。
0,我算了一下，待机时间差不多六个小时，好像跟宣传中的有些差异。还有更郁闷的是才刚买了两天，京东就有返200元现金的活动了，唉
0,这本书装订得很差，拿到书没看一天，就裂成好几份了。仔细一看，这书是立面贴了一长条胶状，所有的书页都靠这层胶粘着，很容易就分裂了。
1,房间装饰不错也干净，环境也好，泳池水比较清洁，适合度假。
1,很少去宜昌，听同事介绍的，性价比不错，在宜昌市算是比较好的酒店了。
1,买完就降，哎 郁闷不，还可以咯，三星屏，反正感觉还行，能用就OK QQ339546 有使用的朋友一起交流交流，基本没出啥问题
1,我觉得这本书写的相当的真实，相当的感人，用看似平淡的语言，简简单单的话语，就将有关母亲的所有细节都描写的清清楚楚。用完美的文字表达了作者对母亲的那份挚爱与眷恋。虽然文章看起来很平淡，但是，说实话，我真的被感动了！！树欲静而风不止，子欲孝而亲不待，抓紧时间孝敬我们自己的父母吧！！！！
0,书中的内容随处可见……让人不得不承认的是，它的包装，纸张很好。给人很干净的感觉～～
0,长时间使用左手托出微热，系统是visit的，分区很麻烦，到目前为止还没安上xp，高手指点一下啊。（已经改 了IED下装xp）
0,预订的房间check in时是4楼，电话坏了几天还安排我住，到了晚上十一点发现了，前台回复说明天再给我换。我只住一晚啊，老大。在我坚持下，换了个一楼的房间，外面是停车场，一晚上完全睡不着。
1,宾馆虽然比较老，房间感觉还可以，服务很好，早餐品种少了点。打车起步价到海边。走路15分钟到好又多超市。在开发区里面出差住在这里很方便。
1,"因为这里有免费的宽带,才预定了豪华单人大床房...下面是我的一些优缺点评价: 优点: 1.环境不错,别墅型的房子..到处种的椰子树..一个大游泳池. 2.地里位置不错,属于市中心..2分钟路程一个大型超市(对于本地来说),..3分钟路程吃饭的地方很方便,走路2分钟不到就有水果市场..晚上周围的马路上也相当热闹 3.房间还算干净.. 4.有早餐,随便对付一下应该是没有问题的... 缺点: 1.房间比较小,热水好像是有时间才有的..因为我下午洗澡一般都没有热水 2.晚上上网的速度跟牛一样,根本打不开网页..不知道什么原因...问服务台,回答是""我们也是这样的"" 总体来说,200多的房价对于这样的酒店算是还可以了...我们出门总不能要求酒店就跟自己的家一样..再说了就是在家你可能也有时候会抱怨卫生间有味道,厨房太小..我们出来了总是随遇而安吧... 祝大家旅程愉快.."
1,本本质量不错，值得信赖；另外，京东的服务的确很快，服务态度也挺好。赞一个！！！！
1,在同等价位上来讲配置不错，品牌知名度高，品质也有保证。商务机型，外观一般，按键手感很好，戴尔的电源适配器造型很好，也比较轻巧。
1,交通挺方便，服务也不错，附近走不远就有很多吃的地方，挺好，就是电梯需要用房间钥匙很麻烦。 补充点评 2008年7月14日 ： 电视的台少了些，就那么十来个吧，还很多外国台，国内的地方台大部分看不到，这点不怎么好。
1,还不错，比较实用，装系统千万别看网上傻比功略，纯粹是没事找事，什么用U盘虚拟光驱iso，都是忽悠，最简单的，用U盘做一个WINPE，进pe，然后用PM删了分区，清空MBR，再重新分区，用ghost搞一个系统，半个小时搞定。
0,"因为看到书评写得很好,所以才买的,但书买回来后,儿子不一点都不喜欢,我只好自己看啦,觉得不好看,怪不得吸引不到儿子啦!"
1,不是特别满意 位置不太好 但价格比较合理 去了才知道，他是3星级的，外表有点旧旧的
1,《伤心咖啡馆之歌》作者麦卡勒斯的第一部长篇小说，也是她最具震撼力的代表作，居“现代文库20世纪百佳英文小说”第17位，曾被评为百部最佳同性恋小说之一。故事的背景类似于《伤心咖啡馆之歌》中炎热的南方小镇。小说主要讲述两个聋哑女孩的同性之爱，她们自言自语又听不到对方的心声，同性之恋若有若无，主旨凸显的是麦卡勒斯式的主题：孤独是绝对的，最深切的爱也无法改变人类最终极的孤独。
0,好烂的酒店，说是宾馆，感觉一点不好，大堂在一边像个临时的，门口没有任何安保人员，窗户旁边就是停放自行车的，毫无安全感。酒店设施陈旧，床又小又难睡，不提供纯净水，烧水非常难喝。卫生间的条件连好点的招待所都不如。早餐样式少还难吃。这是住过得最差的星级酒店，跟经济性快捷酒店都没法比。真不知道携程为什么会推荐。
